timestamp,state,description,oilPressure,coolantTemperature,engineRPM,engineVibration,batteryVoltageDC,gensetVoltageAC,gensetCurrentAC,gensetFrequencyAC,gensetPowerAC,fuelLevel,hoursMeter
2025-07-01 20:11:45,Normal,Normal Operation,3.33,79.99,1539.64,47,12.94,223.66,14.78,50.0,11842.52,49.26,1364.917
2025-07-01 20:11:50,Normal,Normal Operation,3.52,80.08,1593.01,61,13.13,223.66,14.88,49.82,11569.61,49.26,1364.919
2025-07-01 20:11:55,Normal,Normal Operation,3.32,74.97,1561.45,41,13.17,224.08,11.9,49.94,12022.25,49.26,1364.92
2025-07-01 20:12:00,Normal,Normal Operation,3.26,79.28,1582.76,47,12.99,224.6,14.88,49.78,12613.12,49.25,1364.921
2025-07-01 20:12:05,Normal,Normal Operation,3.64,79.17,1639.52,56,12.95,228.2,18.54,50.03,12620.85,49.25,1364.923
2025-07-01 20:12:10,Normal,Normal Operation,3.66,76.77,1594.44,48,12.98,224.83,15.67,50.02,11467.09,49.25,1364.924
2025-07-01 20:12:15,Normal,Normal Operation,3.34,82.82,1617.78,54,13.22,226.36,12.6,50.12,12132.21,49.24,1364.926
2025-07-01 20:12:20,Normal,Normal Operation,3.47,79.79,1632.07,41,12.77,224.22,12.02,49.84,12627.39,49.24,1364.927
2025-07-01 20:12:25,Normal,Normal Operation,3.41,73.27,1597.91,48,12.91,222.27,15.28,50.0,11358.77,49.23,1364.928
2025-07-01 20:12:30,Normal,Normal Operation,3.29,83.33,1605.1,66,12.68,224.7,18.52,50.08,12446.95,49.23,1364.93
2025-07-01 20:12:35,Normal,Normal Operation,3.46,82.31,1644.78,32,13.05,223.49,14.62,50.07,11522.76,49.23,1364.931
2025-07-01 20:12:40,Normal,Normal Operation,4.03,75.51,1624.46,50,13.04,222.83,16.89,50.02,12094.09,49.22,1364.932
2025-07-01 20:12:45,Normal,Normal Operation,3.55,82.12,1563.84,40,13.21,224.2,16.16,50.03,12169.64,49.22,1364.934
2025-07-01 20:12:50,Normal,Normal Operation,3.65,79.49,1646.07,49,12.87,223.83,15.94,49.92,12675.74,49.22,1364.935
2025-07-01 20:12:55,Normal,Normal Operation,3.55,79.16,1627.39,48,13.17,222.42,13.05,49.92,12126.46,49.21,1364.937
2025-07-01 20:13:00,Normal,Normal Operation,3.62,78.67,1650.11,45,13.09,224.17,16.55,49.97,12042.37,49.21,1364.938
2025-07-01 20:13:05,Normal,Normal Operation,3.61,83.51,1534.14,36,12.79,225.57,19.92,50.03,11759.3,49.21,1364.939
2025-07-01 20:13:10,Normal,Normal Operation,3.17,75.81,1633.42,58,13.15,222.07,16.34,49.84,12995.94,49.2,1364.941
2025-07-01 20:13:15,Normal,Normal Operation,3.68,80.29,1551.14,54,12.86,224.85,16.19,50.0,12549.21,49.2,1364.942
2025-07-01 20:13:20,Failure,Engine Stalling,0.36,111.62,1593.93,626,9.25,3.08,0.0,45.26,0.0,49.2,1364.944
2025-07-01 20:13:25,Failure,Engine Stalling,0.52,115.87,763.64,554,11.28,3.7,3.31,42.31,44.61,49.19,1364.945
2025-07-01 20:13:30,Failure,Engine Stalling,0.94,109.34,966.8,448,10.53,0.0,0.0,42.94,57.73,49.19,1364.946
2025-07-01 20:13:35,Failure,Engine Stalling,0.23,117.01,937.38,435,9.49,1.55,0.0,45.68,88.73,49.19,1364.948
2025-07-01 20:13:40,Failure,Engine Stalling,0.3,112.35,1059.26,552,8.65,0.0,0.48,43.76,0.0,49.18,1364.949
2025-07-01 20:13:45,Failure,Engine Stalling,0.58,109.16,1507.59,700,9.61,0.0,0.13,47.48,43.21,49.18,1364.951
2025-07-01 20:13:50,Failure,Engine Stalling,0.74,109.38,1483.87,405,7.59,3.52,1.05,42.92,127.25,49.18,1364.952
2025-07-01 20:13:55,Failure,Engine Stalling,0.78,110.55,1440.81,562,10.45,0.0,1.79,44.96,19.03,49.17,1364.953
2025-07-01 20:14:00,Failure,Engine Stalling,0.64,115.23,1100.87,581,7.32,0.0,0.86,47.6,153.27,49.17,1364.955
2025-07-01 20:14:05,Failure,Engine Stalling,0.66,109.61,1488.98,357,8.95,3.01,0.0,45.93,72.34,49.16,1364.956
2025-07-01 20:14:10,Failure,Engine Stalling,0.65,105.13,1327.37,415,10.56,1.44,0.81,46.15,0.0,49.16,1364.957
2025-07-01 20:14:15,Failure,Engine Stalling,0.36,104.2,1344.13,404,8.58,0.0,2.04,50.02,129.19,49.16,1364.959
2025-07-01 20:14:20,Failure,Engine Stalling,0.38,119.8,1243.76,496,9.86,6.01,2.66,48.47,0.0,49.15,1364.96
2025-07-01 20:14:25,Failure,Engine Stalling,0.81,115.27,1304.39,529,9.24,2.54,0.0,42.6,76.88,49.15,1364.962
2025-07-01 20:14:30,Failure,Engine Stalling,0.35,116.89,1273.46,500,9.08,1.02,2.95,50.86,38.7,49.15,1364.963
2025-07-01 20:14:35,Failure,Engine Stalling,0.14,116.48,1115.38,494,10.46,0.0,3.1,46.68,114.34,49.14,1364.964
2025-07-01 20:14:40,Failure,Engine Stalling,0.91,109.43,1275.13,628,8.79,0.0,4.34,45.9,167.41,49.14,1364.966
2025-07-01 20:14:45,Failure,Engine Stalling,0.27,110.82,1127.6,460,11.15,0.0,2.52,48.55,80.17,49.14,1364.967
2025-07-01 20:14:50,Failure,Engine Stalling,0.57,100.73,1816.51,586,10.11,7.9,0.0,47.18,86.25,49.13,1364.969
2025-07-01 20:14:55,Failure,Engine Stalling,0.5,99.25,1586.48,306,9.81,1.64,0.97,45.58,0.0,49.13,1364.97
2025-07-01 20:15:00,Failure,Engine Stalling,0.81,109.96,1072.34,437,11.04,0.0,0.0,43.01,0.0,49.13,1364.971
2025-07-01 20:15:05,Failure,Engine Stalling,0.21,110.2,1284.21,592,7.21,0.0,0.0,43.48,144.6,49.12,1364.973
2025-07-01 20:15:10,Failure,Engine Stalling,0.07,111.15,1379.29,429,8.82,8.17,0.0,46.26,0.0,49.12,1364.974
2025-07-01 20:15:15,Failure,Engine Stalling,0.92,103.24,743.07,483,8.26,0.61,0.0,44.19,14.75,49.12,1364.976
2025-07-01 20:15:20,Failure,Engine Stalling,0.61,105.66,1348.64,283,9.69,0.0,0.15,44.7,0.0,49.11,1364.977
2025-07-01 20:15:25,Failure,Engine Stalling,0.29,107.14,1015.95,463,9.6,2.67,0.0,47.31,0.0,49.11,1364.978
2025-07-01 20:15:30,Failure,Engine Stalling,0.51,115.41,1237.95,493,8.07,5.47,2.14,46.56,0.0,49.11,1364.98
2025-07-01 20:15:35,Failure,Engine Stalling,0.54,120.89,1690.27,610,9.2,0.0,2.27,45.29,77.88,49.1,1364.981
2025-07-01 20:15:40,Failure,Engine Stalling,0.77,103.81,1336.66,431,8.23,13.56,1.34,45.29,0.0,49.1,1364.982
2025-07-01 20:15:45,Failure,Engine Stalling,0.33,116.84,1050.78,514,8.61,6.36,1.0,48.94,95.76,49.09,1364.984
2025-07-01 20:15:50,Failure,Engine Stalling,0.63,107.51,1338.29,262,9.08,5.14,2.21,45.09,0.0,49.09,1364.985
2025-07-01 20:15:55,Failure,Engine Stalling,0.72,104.69,1292.38,586,10.19,3.58,0.0,44.36,71.31,49.09,1364.987
2025-07-01 20:16:00,Failure,Engine Stalling,0.66,105.22,1262.82,311,7.2,0.0,0.0,44.75,0.0,49.08,1364.988
2025-07-01 20:16:05,Failure,Engine Stalling,1.03,115.51,993.24,477,7.95,0.0,0.05,44.8,93.13,49.08,1364.989
2025-07-01 20:16:10,Failure,Engine Stalling,0.71,116.17,1249.92,633,8.19,10.31,0.0,43.65,69.83,49.08,1364.991
2025-07-01 20:16:15,Failure,Engine Stalling,0.39,105.95,1030.26,313,7.96,3.32,1.15,46.92,69.55,49.07,1364.992
2025-07-01 20:16:20,Failure,Engine Stalling,0.47,112.41,1318.68,555,8.56,0.0,2.89,45.23,0.0,49.07,1364.994
2025-07-01 20:16:25,Failure,Engine Stalling,0.42,115.83,1674.95,355,7.96,0.0,0.0,45.03,121.39,49.07,1364.995
2025-07-01 20:16:30,Failure,Engine Stalling,0.33,108.08,1472.05,438,10.14,0.0,5.37,42.66,125.65,49.06,1364.996
2025-07-01 20:16:35,Failure,Engine Stalling,0.6,110.23,1033.33,565,9.67,0.0,0.8,43.52,13.99,49.06,1364.998
2025-07-01 20:16:40,Normal,Normal Operation,3.41,80.52,1558.84,26,13.12,224.76,16.12,50.05,12292.55,49.06,1364.999
2025-07-01 20:16:45,Normal,Normal Operation,3.59,79.64,1638.86,50,13.15,225.02,14.07,50.12,11847.52,49.05,1365.001
2025-07-01 20:16:50,Normal,Normal Operation,3.62,82.4,1530.96,55,13.28,221.73,14.45,50.15,11908.69,49.05,1365.002
2025-07-01 20:16:55,Normal,Normal Operation,3.54,76.08,1664.27,39,12.93,222.98,21.77,49.96,12080.17,49.05,1365.003
2025-07-01 20:17:00,Normal,Normal Operation,3.92,76.83,1615.53,34,12.88,223.17,15.59,50.01,11614.18,49.04,1365.005
2025-07-01 20:17:05,Normal,Normal Operation,3.75,79.03,1597.38,44,13.28,221.67,14.72,49.89,12464.48,49.04,1365.006
2025-07-01 20:17:10,Normal,Normal Operation,3.81,81.58,1645.22,54,13.2,229.82,13.51,50.12,11800.06,49.04,1365.007
2025-07-01 20:17:15,Normal,Normal Operation,3.54,74.44,1638.73,51,13.14,227.08,14.5,49.95,10963.85,49.03,1365.009
2025-07-01 20:17:20,Normal,Normal Operation,3.69,79.23,1585.74,28,12.96,226.83,10.92,50.02,12627.13,49.03,1365.01
2025-07-01 20:17:25,Normal,Normal Operation,3.31,85.65,1597.89,59,13.07,222.63,13.8,49.88,10949.32,49.02,1365.012
2025-07-01 20:17:30,Normal,Normal Operation,3.37,77.4,1599.07,48,12.78,224.74,12.95,49.9,12012.84,49.02,1365.013
2025-07-01 20:17:35,Normal,Normal Operation,3.66,81.55,1549.06,56,13.2,225.22,13.78,50.06,12162.74,49.02,1365.014
2025-07-01 20:17:40,Normal,Normal Operation,3.35,81.48,1615.68,56,13.21,225.09,9.46,49.8,11818.15,49.01,1365.016
2025-07-01 20:17:45,Normal,Normal Operation,3.05,76.78,1549.17,42,12.96,227.66,14.46,50.04,11535.12,49.01,1365.017
2025-07-01 20:17:50,Normal,Normal Operation,3.33,83.95,1591.64,55,13.08,223.04,14.46,49.92,11982.95,49.01,1365.019
2025-07-01 20:17:55,Normal,Normal Operation,3.1,80.77,1582.67,53,13.44,224.08,12.08,49.96,12189.61,49.0,1365.02
2025-07-01 20:18:00,Normal,Normal Operation,3.74,77.67,1580.47,41,12.88,225.55,15.71,50.01,12856.44,49.0,1365.021
2025-07-01 20:18:05,Normal,Normal Operation,3.36,78.34,1615.24,47,12.78,225.86,14.17,49.98,12312.62,49.0,1365.023
2025-07-01 20:18:10,Normal,Normal Operation,3.27,81.81,1615.05,52,12.84,221.47,15.43,49.92,11944.24,48.99,1365.024
2025-07-01 20:18:15,Normal,Normal Operation,3.32,82.65,1571.65,62,12.83,226.11,13.71,50.03,12136.11,48.99,1365.026
2025-07-01 20:18:20,Normal,Normal Operation,3.54,82.32,1702.79,54,13.34,225.93,17.98,50.06,12412.97,48.99,1365.027
2025-07-01 20:18:25,Normal,Normal Operation,4.09,76.99,1672.33,62,12.9,225.34,10.92,49.88,11855.94,48.98,1365.028
2025-07-01 20:18:30,Normal,Normal Operation,3.13,82.59,1638.63,55,13.08,220.31,16.01,50.12,11881.56,48.98,1365.03
2025-07-01 20:18:35,Normal,Normal Operation,3.4,79.25,1610.16,54,12.97,224.88,14.81,50.04,12366.04,48.98,1365.031
2025-07-01 20:18:40,Normal,Normal Operation,3.66,77.35,1544.16,49,12.58,221.9,16.88,50.01,12644.2,48.97,1365.032
2025-07-01 20:18:45,Normal,Normal Operation,3.41,72.45,1614.93,44,13.05,222.48,18.65,50.03,12158.67,48.97,1365.034
2025-07-01 20:18:50,Normal,Normal Operation,3.44,78.9,1598.5,52,12.87,224.23,12.18,50.11,10902.78,48.97,1365.035
2025-07-01 20:18:55,Normal,Normal Operation,3.58,79.5,1542.57,55,13.21,224.96,16.88,50.15,11444.77,48.96,1365.037
2025-07-01 20:19:00,Normal,Normal Operation,3.6,78.71,1591.84,43,12.87,226.74,14.83,49.92,12077.85,48.96,1365.038
2025-07-01 20:19:05,Normal,Normal Operation,3.48,84.0,1682.93,48,13.21,224.44,14.23,50.08,12213.22,48.95,1365.039
2025-07-01 20:19:10,Normal,Normal Operation,3.47,81.05,1575.17,45,12.98,223.06,15.76,50.15,12444.38,48.95,1365.041
2025-07-01 20:19:15,Normal,Normal Operation,3.33,82.51,1638.01,59,13.02,224.26,12.77,50.11,12655.7,48.95,1365.042
2025-07-01 20:19:20,Normal,Normal Operation,3.65,77.42,1594.55,50,12.97,223.74,16.26,50.0,13290.45,48.94,1365.044
2025-07-01 20:19:25,Normal,Normal Operation,3.56,76.71,1650.65,45,13.02,226.19,13.76,50.0,12200.71,48.94,1365.045
2025-07-01 20:19:30,Normal,Normal Operation,3.54,79.9,1614.95,41,12.91,227.13,14.92,49.96,12522.54,48.94,1365.046
2025-07-01 20:19:35,Normal,Normal Operation,3.36,77.53,1513.33,49,13.24,226.16,15.1,49.84,12352.15,48.93,1365.048
2025-07-01 20:19:40,Normal,Normal Operation,3.58,78.31,1643.36,50,13.17,223.36,14.74,50.0,10889.35,48.93,1365.049
2025-07-01 20:19:45,Normal,Normal Operation,3.6,80.04,1504.87,64,13.12,226.17,14.73,49.99,11804.01,48.93,1365.051
2025-07-01 20:19:50,Normal,Normal Operation,3.71,82.07,1633.61,53,12.49,227.28,14.05,49.91,12133.27,48.92,1365.052
2025-07-01 20:19:55,Normal,Normal Operation,3.62,81.3,1666.16,59,12.73,225.62,16.26,50.04,11493.56,48.92,1365.053
2025-07-01 20:20:00,Normal,Normal Operation,3.5,78.06,1557.38,42,12.98,223.99,16.1,49.92,11977.45,48.92,1365.055
2025-07-01 20:20:05,Normal,Normal Operation,3.81,83.66,1665.28,55,12.9,220.27,16.43,49.94,12445.93,48.91,1365.056
2025-07-01 20:20:10,Normal,Normal Operation,3.69,79.0,1578.16,48,13.07,222.57,13.58,49.92,11303.67,48.91,1365.057
2025-07-01 20:20:15,Normal,Normal Operation,3.44,83.56,1676.03,22,12.68,225.52,14.08,49.94,11785.84,48.91,1365.059
2025-07-01 20:20:20,Normal,Normal Operation,3.79,79.65,1603.04,71,12.78,227.66,16.5,50.19,12251.48,48.9,1365.06
2025-07-01 20:20:25,Normal,Normal Operation,3.91,79.95,1623.44,36,13.1,224.17,14.77,49.77,11993.61,48.9,1365.062
2025-07-01 20:20:30,Normal,Normal Operation,3.99,83.34,1551.22,35,12.82,224.24,16.66,49.92,13087.77,48.9,1365.063
2025-07-01 20:20:35,Normal,Normal Operation,3.45,80.77,1637.85,35,13.31,222.37,14.99,49.77,13198.98,48.89,1365.064
2025-07-01 20:20:40,Normal,Normal Operation,3.48,82.51,1646.76,49,13.15,225.46,16.51,49.9,12990.88,48.89,1365.066
2025-07-01 20:20:45,Normal,Normal Operation,3.69,80.91,1653.16,59,12.89,227.4,16.09,49.86,11492.05,48.88,1365.067
2025-07-01 20:20:50,Normal,Normal Operation,3.54,83.07,1488.17,59,12.81,227.8,14.06,50.08,11685.43,48.88,1365.069
2025-07-01 20:20:55,Normal,Normal Operation,3.82,76.6,1627.55,37,12.67,223.93,14.81,50.01,12215.44,48.88,1365.07
2025-07-01 20:21:00,Normal,Normal Operation,3.35,80.36,1620.96,46,12.97,224.42,17.41,50.02,12828.17,48.87,1365.071
2025-07-01 20:21:05,Normal,Normal Operation,3.5,77.0,1586.9,52,12.86,222.06,14.38,49.96,11512.45,48.87,1365.073
2025-07-01 20:21:10,Normal,Normal Operation,3.18,81.08,1561.47,43,12.98,222.41,13.48,49.89,11660.27,48.87,1365.074
2025-07-01 20:21:15,Normal,Normal Operation,3.29,78.6,1646.7,45,13.32,226.42,8.98,49.95,12224.72,48.86,1365.076
2025-07-01 20:21:20,Normal,Normal Operation,3.65,78.34,1578.89,43,12.8,223.58,17.69,50.09,12180.83,48.86,1365.077
2025-07-01 20:21:25,Normal,Normal Operation,3.92,74.32,1567.1,50,13.11,227.88,13.01,50.19,11586.87,48.86,1365.078
2025-07-01 20:21:30,Normal,Normal Operation,3.38,79.46,1593.23,84,13.05,224.15,15.96,49.87,12245.08,48.85,1365.08
2025-07-01 20:21:35,Normal,Normal Operation,3.37,82.54,1613.15,59,12.91,227.21,15.42,50.01,12363.26,48.85,1365.081
2025-07-01 20:21:40,Normal,Normal Operation,3.56,85.59,1631.65,39,13.09,225.59,14.26,50.16,11536.42,48.85,1365.082
2025-07-01 20:21:45,Normal,Normal Operation,3.82,77.32,1619.59,61,12.51,226.43,19.25,49.97,10889.87,48.84,1365.084
2025-07-01 20:21:50,Normal,Normal Operation,3.42,77.08,1645.58,39,12.94,225.02,14.83,50.1,12418.97,48.84,1365.085
2025-07-01 20:21:55,Normal,Normal Operation,3.24,77.22,1614.65,55,12.68,226.65,14.78,50.09,11546.74,48.84,1365.087
2025-07-01 20:22:00,Normal,Normal Operation,3.39,81.8,1612.21,62,12.93,226.33,15.75,49.92,11615.92,48.83,1365.088
2025-07-01 20:22:05,Normal,Normal Operation,3.45,81.41,1573.03,44,13.17,225.02,14.98,49.96,11949.47,48.83,1365.089
2025-07-01 20:22:10,Normal,Normal Operation,3.26,78.56,1645.31,53,12.91,220.82,14.79,49.95,11586.57,48.83,1365.091
2025-07-01 20:22:15,Normal,Normal Operation,3.4,82.5,1463.22,35,12.93,228.2,12.75,49.91,11094.48,48.82,1365.092
2025-07-01 20:22:20,Normal,Normal Operation,3.85,84.38,1614.1,46,13.06,224.33,15.18,50.05,12278.45,48.82,1365.094
2025-07-01 20:22:25,Normal,Normal Operation,3.56,82.72,1645.37,41,12.75,227.08,13.42,49.9,11952.56,48.81,1365.095
2025-07-01 20:22:30,Normal,Normal Operation,3.3,84.25,1601.46,43,13.28,225.39,15.9,50.02,12504.21,48.81,1365.096
2025-07-01 20:22:35,Normal,Normal Operation,3.61,77.09,1531.56,69,12.91,229.86,13.07,50.06,12148.84,48.81,1365.098
2025-07-01 20:22:40,Normal,Normal Operation,3.24,78.38,1596.22,49,13.27,226.44,14.22,49.91,11810.16,48.8,1365.099
2025-07-01 20:22:45,Normal,Normal Operation,3.73,81.45,1628.59,43,13.04,227.6,16.36,49.9,11756.77,48.8,1365.101
2025-07-01 20:22:50,Normal,Normal Operation,3.59,81.05,1587.79,36,13.04,224.86,14.21,50.13,12625.69,48.8,1365.102
2025-07-01 20:22:55,Normal,Normal Operation,4.0,79.52,1588.81,38,12.66,220.68,14.36,50.03,12282.52,48.79,1365.103
2025-07-01 20:23:00,Normal,Normal Operation,3.58,81.92,1583.27,56,13.22,223.39,14.11,50.09,12840.5,48.79,1365.105
2025-07-01 20:23:05,Normal,Normal Operation,3.73,80.31,1620.89,53,13.04,227.12,14.39,50.11,12577.95,48.79,1365.106
2025-07-01 20:23:10,Normal,Normal Operation,3.44,81.82,1583.79,64,12.97,225.89,13.02,50.05,11742.35,48.78,1365.107
2025-07-01 20:23:15,Normal,Normal Operation,3.42,81.34,1629.5,58,13.03,224.36,16.76,49.91,12224.06,48.78,1365.109
2025-07-01 20:23:20,Normal,Normal Operation,3.38,82.96,1599.44,32,12.95,222.55,16.49,50.08,12142.49,48.78,1365.11
2025-07-01 20:23:25,Normal,Normal Operation,3.42,83.36,1608.45,49,12.85,224.64,11.35,50.03,11597.32,48.77,1365.112
2025-07-01 20:23:30,Normal,Normal Operation,3.52,82.5,1640.35,51,12.62,227.65,14.97,50.1,12730.46,48.77,1365.113
2025-07-01 20:23:35,Normal,Normal Operation,3.32,80.13,1611.78,56,12.93,225.2,16.25,50.1,12553.84,48.77,1365.114
2025-07-01 20:23:40,Normal,Normal Operation,3.16,82.93,1607.7,47,12.59,221.3,16.35,49.91,11550.18,48.76,1365.116
2025-07-01 20:23:45,Normal,Normal Operation,3.51,76.26,1641.04,56,12.88,226.73,15.48,49.86,12002.7,48.76,1365.117
2025-07-01 20:23:50,Normal,Normal Operation,3.68,71.22,1652.23,48,13.23,223.89,11.43,49.98,12669.57,48.76,1365.119
2025-07-01 20:23:55,Normal,Normal Operation,3.37,82.72,1502.18,57,13.17,226.64,14.77,50.04,11306.49,48.75,1365.12
2025-07-01 20:24:00,Normal,Normal Operation,3.41,76.17,1615.06,43,13.13,223.69,16.85,50.02,11231.51,48.75,1365.121
2025-07-01 20:24:05,Normal,Normal Operation,3.17,75.53,1621.25,35,13.05,226.58,16.62,50.06,11979.66,48.74,1365.123
2025-07-01 20:24:10,Normal,Normal Operation,3.39,82.39,1653.1,41,13.38,226.68,14.3,50.04,11942.37,48.74,1365.124
2025-07-01 20:24:15,Normal,Normal Operation,3.42,76.51,1597.43,60,12.97,226.97,14.86,50.07,12276.51,48.74,1365.126
2025-07-01 20:24:20,Normal,Normal Operation,3.23,87.1,1595.59,39,13.16,223.02,16.58,49.85,12409.3,48.73,1365.127
2025-07-01 20:24:25,Normal,Normal Operation,3.1,84.23,1553.49,52,13.0,231.01,16.17,50.17,11968.39,48.73,1365.128
2025-07-01 20:24:30,Normal,Normal Operation,3.4,81.95,1593.41,53,13.15,223.91,16.13,49.86,11565.53,48.73,1365.13
2025-07-01 20:24:35,Normal,Normal Operation,3.47,77.94,1686.81,45,12.98,224.64,15.88,50.09,11631.08,48.72,1365.131
2025-07-01 20:24:40,Normal,Normal Operation,3.3,78.16,1634.65,61,12.81,222.86,14.67,50.02,12140.24,48.72,1365.132
2025-07-01 20:24:45,Normal,Normal Operation,3.27,83.05,1694.79,56,12.96,225.73,13.76,49.98,12351.85,48.72,1365.134
2025-07-01 20:24:50,Normal,Normal Operation,3.41,82.18,1581.75,48,13.1,221.27,13.48,50.05,11883.62,48.71,1365.135
2025-07-01 20:24:55,Normal,Normal Operation,3.96,80.91,1583.18,60,13.21,222.1,15.5,50.06,11818.16,48.71,1365.137
2025-07-01 20:25:00,Normal,Normal Operation,3.37,79.6,1558.7,62,13.0,224.15,12.01,50.07,11680.48,48.71,1365.138
2025-07-01 20:25:05,Normal,Normal Operation,3.79,78.82,1614.0,64,12.71,224.54,15.42,49.88,11757.23,48.7,1365.139
2025-07-01 20:25:10,Normal,Normal Operation,3.62,83.88,1600.17,58,12.98,224.58,15.28,49.96,13170.62,48.7,1365.141
2025-07-01 20:25:15,Normal,Normal Operation,3.39,72.45,1576.57,69,12.8,226.51,16.15,50.04,12668.5,48.7,1365.142
2025-07-01 20:25:20,Normal,Normal Operation,3.46,78.43,1492.32,44,12.95,224.37,13.5,49.81,11869.63,48.69,1365.144
2025-07-01 20:25:25,Normal,Normal Operation,3.35,73.48,1590.07,71,12.87,224.4,16.06,49.93,11572.51,48.69,1365.145
2025-07-01 20:25:30,Normal,Normal Operation,3.56,74.71,1652.92,53,12.84,224.53,13.87,49.96,12297.83,48.69,1365.146
2025-07-01 20:25:35,Normal,Normal Operation,3.8,78.4,1602.02,51,13.16,223.72,17.68,50.21,13244.13,48.68,1365.148
2025-07-01 20:25:40,Normal,Normal Operation,3.65,79.74,1590.34,48,13.14,226.59,15.75,50.13,11702.28,48.68,1365.149
2025-07-01 20:25:45,Normal,Normal Operation,3.76,77.62,1639.3,43,13.06,223.31,12.63,49.82,11004.05,48.67,1365.151
2025-07-01 20:25:50,Normal,Normal Operation,3.3,82.86,1460.21,37,13.26,223.38,13.63,50.01,12137.54,48.67,1365.152
2025-07-01 20:25:55,Normal,Normal Operation,3.35,79.13,1608.84,59,12.83,225.97,16.76,50.04,11464.93,48.67,1365.153
2025-07-01 20:26:00,Normal,Normal Operation,3.41,80.18,1553.84,53,12.97,223.53,14.73,50.14,12869.33,48.66,1365.155
2025-07-01 20:26:05,Normal,Normal Operation,3.45,84.92,1580.3,56,13.12,226.71,13.59,50.05,12005.72,48.66,1365.156
2025-07-01 20:26:10,Normal,Normal Operation,3.5,78.91,1586.75,43,12.73,226.96,10.66,50.1,11712.46,48.66,1365.157
2025-07-01 20:26:15,Normal,Normal Operation,3.45,77.35,1517.65,50,13.03,220.97,13.39,49.95,11436.29,48.65,1365.159
2025-07-01 20:26:20,Normal,Normal Operation,3.76,84.49,1628.82,43,12.68,227.48,14.82,50.05,11902.36,48.65,1365.16
2025-07-01 20:26:25,Normal,Normal Operation,3.54,77.47,1562.72,64,12.69,223.35,10.73,49.98,12421.19,48.65,1365.162
2025-07-01 20:26:30,Normal,Normal Operation,3.51,81.69,1753.98,47,13.0,225.61,13.3,50.05,12061.01,48.64,1365.163
2025-07-01 20:26:35,Normal,Normal Operation,3.6,78.51,1628.39,63,13.12,224.15,14.9,50.1,11830.28,48.64,1365.164
2025-07-01 20:26:40,Normal,Normal Operation,3.25,80.87,1614.97,43,13.16,226.22,16.61,49.89,11892.16,48.64,1365.166
2025-07-01 20:26:45,Normal,Normal Operation,3.87,80.35,1572.46,56,13.25,223.39,10.82,50.16,12013.1,48.63,1365.167
2025-07-01 20:26:50,Normal,Normal Operation,3.22,78.61,1602.86,40,13.03,226.27,14.61,49.87,11993.33,48.63,1365.169
2025-07-01 20:26:55,Normal,Normal Operation,3.71,82.08,1684.79,47,12.77,223.51,16.52,49.87,11208.0,48.63,1365.17
2025-07-01 20:27:00,Normal,Normal Operation,3.55,81.98,1577.38,41,13.25,221.16,17.12,49.86,12393.97,48.62,1365.171
2025-07-01 20:27:05,Normal,Normal Operation,3.63,77.03,1610.79,55,12.97,228.79,14.4,49.98,11485.22,48.62,1365.173
2025-07-01 20:27:10,Normal,Normal Operation,3.4,79.81,1656.21,29,13.11,226.71,14.32,50.06,12106.0,48.62,1365.174
2025-07-01 20:27:15,Normal,Normal Operation,3.61,78.13,1555.16,54,13.12,223.28,16.43,49.95,11868.61,48.61,1365.176
2025-07-01 20:27:20,Normal,Normal Operation,3.41,77.3,1573.87,36,13.07,227.0,14.15,50.1,12430.44,48.61,1365.177
2025-07-01 20:27:25,Normal,Normal Operation,3.46,74.94,1557.26,50,12.65,223.67,17.56,49.94,12620.5,48.6,1365.178
2025-07-01 20:27:30,Normal,Normal Operation,3.57,78.01,1632.96,47,13.11,224.34,13.69,50.18,11889.12,48.6,1365.18
2025-07-01 20:27:35,Normal,Normal Operation,3.55,80.63,1624.55,43,12.86,223.74,11.68,49.89,12227.19,48.6,1365.181
2025-07-01 20:27:40,Normal,Normal Operation,3.95,83.89,1538.74,45,13.08,227.59,16.96,50.02,12068.47,48.59,1365.182
2025-07-01 20:27:45,Normal,Normal Operation,3.74,79.73,1668.22,51,13.28,224.5,16.72,49.96,11940.98,48.59,1365.184
2025-07-01 20:27:50,Normal,Normal Operation,3.44,79.19,1650.49,41,13.09,225.58,14.11,50.04,12353.86,48.59,1365.185
2025-07-01 20:27:55,Normal,Normal Operation,3.13,80.68,1590.32,62,13.01,221.86,16.75,50.17,11703.35,48.58,1365.187
2025-07-01 20:28:00,Normal,Normal Operation,3.61,75.86,1594.32,41,12.77,224.42,13.89,50.13,12287.38,48.58,1365.188
2025-07-01 20:28:05,Normal,Normal Operation,3.42,80.11,1541.0,38,13.12,224.48,13.73,50.11,13203.96,48.58,1365.189
2025-07-01 20:28:10,Normal,Normal Operation,3.63,88.75,1647.36,71,13.06,228.71,14.89,49.98,12405.03,48.57,1365.191
2025-07-01 20:28:15,Normal,Normal Operation,3.79,82.37,1606.8,49,12.88,227.72,13.54,50.1,12804.63,48.57,1365.192
2025-07-01 20:28:20,Normal,Normal Operation,3.39,82.16,1618.37,44,13.0,225.53,18.04,49.92,11944.03,48.57,1365.194
2025-07-01 20:28:25,Normal,Normal Operation,3.7,74.44,1583.33,48,12.83,223.19,17.01,49.92,11925.94,48.56,1365.195
